year,season,evaluation,method,vegetation_formation,station_id,species,density_ind_ha
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 04,31.348
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 05,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 06,180.702
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 07,102.249
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-04,Protected species 08,27.473
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 01,99.753
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 02,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 03,152.351
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 04,11.011
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 05,24.816
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 06,111.879
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 07,38.478
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-05,Protected species 08,112.299
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 01,32.629
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 02,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 03,46.271
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 04,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 05,82.098
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 06,68.684
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 07,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation B,B-06,Protected species 08,129.864
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 01,18.792
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 02,16.381
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 03,28.918
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 04,18.759
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 05,7.955
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 06,16.503
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 07,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-01,Protected species 08,47.494
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 01,5.15
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 02,16.032
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 03,8.808
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 04,22.857
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 05,18.907
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 06,18.276
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 07,138.856
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-02,Protected species 08,19.794
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 01,21.963
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 02,12.695
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 03,16.399
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 04,61.447
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 05,28.102
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 06,11.585
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 07,99.019
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-03,Protected species 08,27.993
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 01,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 02,5.272
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 03,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 04,26.604
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 05,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 06,52.239
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 07,48.668
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-04,Protected species 08,74.246
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 01,24.882
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 02,37.975
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 03,18.687
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 04,26.17
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 05,16.176
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 06,71.964
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 07,43.113
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-05,Protected species 08,68.741
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 01,77.558
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 02,21.307
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 03,27.691
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 04,0
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 05,28.986
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 06,12.45
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 07,61.293
2014,Dry season,2014.5,Nearest-neighbor density survey,Vegetation formation C,C-06,Protected species 08,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 01,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 02,59.706
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 03,282.458
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 04,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 05,93.59
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 06,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 07,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-01,Protected species 08,28.691
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 01,25.018
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 02,69.149
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 03,94.985
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 04,247.862
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 05,84.62
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 06,82.571
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 07,93.018
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-02,Protected species 08,187.831
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 01,26.136
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 02,100.752
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 03,248.579
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 04,31.492
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 05,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 06,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 07,65.234
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-03,Protected species 08,148.331
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 01,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 02,91.729
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 03,98.589
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 04,39.109
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 05,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 06,268.247
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 07,230.898
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-04,Protected species 08,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 01,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 02,53.627
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 03,98.407
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 04,83.795
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 05,745.118
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 06,128.519
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 07,102.022
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-05,Protected species 08,67.645
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 01,57.443
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 02,14.865
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 03,71.027
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 04,51.437
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 05,0
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 06,164.282
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 07,85.76
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation A,A-06,Protected species 08,273.615
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 01,33.081
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 02,47.603
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 03,49.876
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 04,52.701
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 05,27.236
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 06,123.293
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 07,65.873
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-01,Protected species 08,68.58
2015,Wet season,2015,Nearest-neighbor density survey,Vegetation formation B,B-02,Protected species 01,0
